Date,Open,High,Low,Close,Volume
2023-07-31 11:22:41.159494,146.68207264797528,147.33137335476857,145.888991429103,145.97264813848284,3569144
2023-08-01 11:22:41.159494,146.78973243167525,146.8582060975059,141.13858976238217,145.90341540477624,4982160
2023-08-02 11:22:41.159494,144.38026178448027,146.5313398887148,145.62898121922873,145.74851537175493,1010591
2023-08-03 11:22:41.159494,148.28410750208698,150.9318944398182,149.19037772551542,149.680417230658,2176843
2023-08-04 11:22:41.159494,152.08774501219128,153.2057231561791,149.92663006683873,150.34742199180542,4442739
2023-08-07 11:22:41.159494,151.48377334619371,152.06704849312462,149.62010471845716,151.1464740113818,2578095
2023-08-08 11:22:41.159494,148.75525859739295,148.86061129628172,146.9383677879158,148.83305123783245,1497301
2023-08-09 11:22:41.159494,151.39914852019012,154.80339312052035,148.50462322625611,150.772037643304,4677827
2023-08-10 11:22:41.159494,151.2872369326435,157.9858206273036,144.0748822609736,151.68097120460013,3621559
2023-08-11 11:22:41.159494,154.23477301082127,163.92333181468695,149.9276269448863,153.85987001429075,3666939
2023-08-14 11:22:41.159494,154.97754110344863,153.95892060820128,152.25099447669356,153.3461635311189,2837208
2023-08-15 11:22:41.159494,151.65504122815463,154.8477754979608,151.98096735343086,152.92504497174787,2325474
2023-08-16 11:22:41.159494,152.6586589005943,151.50273404247136,150.1550084383355,151.25215033543327,4008852
2023-08-17 11:22:41.159494,152.91656019541554,155.1410229113357,150.60958593194545,151.80359884565556,2534268
2023-08-18 11:22:41.159494,148.81812801945586,149.19399144004737,147.29575379803592,148.58999303708276,4774658
2023-08-21 11:22:41.159494,150.6960969480832,151.69079980295666,149.41036310357046,150.05297202583947,3881888
2023-08-22 11:22:41.159494,149.62322825693278,152.6750274342672,148.36277769706837,150.9280946378998,3508338
2023-08-23 11:22:41.159494,153.25948153819306,154.01281047358844,151.84487899129132,152.06737781188016,3957870
2023-08-24 11:22:41.159494,149.9343599818353,152.99233573728876,150.144523391584,151.58830120445688,1032242
2023-08-25 11:22:41.159494,152.2360149939041,152.92029502031846,147.6499527599216,151.26835890414264,2937856
2023-08-28 11:22:41.159494,152.56339439187613,157.07440587500614,145.60644780385536,152.78306330513053,1979628
2023-08-29 11:22:41.159494,154.2443959305368,154.36502792878292,150.80569538708113,153.1526214561711,4252527
2023-08-30 11:22:41.159494,155.24521802189346,156.11941971625671,152.88234117857783,155.10953709213055,1812962
2023-08-31 11:22:41.159494,155.17552542533832,156.98093231076126,154.22139543422557,156.36807372267552,1776046
2023-09-01 11:22:41.159494,161.13942068972725,159.9902996590247,156.69664958513897,157.6475423110896,1703756
2023-09-04 11:22:41.159494,158.6175900441734,161.3719034206293,154.21681422335382,158.50642931174824,3333299
2023-09-05 11:22:41.159494,161.10009423891495,160.79224528106954,156.04955748106002,160.0190048333121,3628283
2023-09-06 11:22:41.159494,158.53496992769908,160.8949430590198,153.68360554520538,159.7561772746062,4756675
2023-09-07 11:22:41.159494,161.340822249017,162.21284019383972,158.26491480024245,159.81826394077996,4618434
2023-09-08 11:22:41.159494,156.67604017298416,160.79034894809305,156.81879197323252,157.50466333606738,4734360
2023-09-11 11:22:41.159494,157.96052385690643,161.32672306009974,154.83203312227184,158.9646391325242,1277700
2023-09-12 11:22:41.159494,157.4574853600047,162.62902757280955,153.71595889261803,158.62853478910694,3458498
2023-09-13 11:22:41.159494,161.27995259172351,162.69547026271565,161.0366222191412,161.56858435423783,1059112
2023-09-14 11:22:41.159494,158.8787502271166,160.48032903384777,157.61309644105086,160.24359058873236,1471839
2023-09-15 11:22:41.159494,159.91681110829734,163.13989365705046,158.2605129081037,158.67394889629887,4814071
2023-09-18 11:22:41.159494,163.37178340906024,165.06920944748217,157.6363561729362,162.76344322493912,3030142
2023-09-19 11:22:41.159494,165.09597677424574,170.2515869948295,162.93817417771882,164.38729790300383,3393088
2023-09-20 11:22:41.159494,164.39018484662918,168.8542199152539,163.71990385524032,167.034787572045,3785470
2023-09-21 11:22:41.159494,167.92378216968322,168.37399182931725,167.16064727268977,167.60192024349178,3659031
2023-09-22 11:22:41.159494,161.33104952241536,171.14676464673005,158.0531073423208,162.4867401658485,3423056
2023-09-25 11:22:41.159494,162.2164719765938,162.8377813110985,159.72269274727563,160.94604358351623,1738209
2023-09-26 11:22:41.159494,163.96822816179917,163.19624905486748,159.76818049139504,162.78849508979025,1627563
2023-09-27 11:22:41.159494,160.04181126118306,163.94200228454753,160.55575481052554,161.5478072314462,1105650
2023-09-28 11:22:41.159494,158.5142630772588,161.7426964817906,159.07666260796572,160.31318088233542,3421195
2023-09-29 11:22:41.159494,158.54568031933536,159.95817926719047,156.59540564527998,159.03716885655726,3407354
2023-10-02 11:22:41.159494,160.71171759568836,162.2643367755528,159.0354658265561,159.09971727423783,2849824
2023-10-03 11:22:41.159494,161.19964363072816,161.31497480653914,152.78438815450846,158.6681130133846,3073685
2023-10-04 11:22:41.159494,159.91748029187008,163.89965434544632,161.1941089431892,161.43544659140466,1722260
2023-10-05 11:22:41.159494,159.0854050720115,161.84213322567265,156.52178712531264,160.7420871352696,2141338
2023-10-06 11:22:41.159494,160.57060634781112,166.6689376344378,159.34382716850365,161.56460363285095,4180662
2023-10-09 11:22:41.159494,155.18588444422176,158.51647510427878,156.65077155655007,158.13129612775293,4312730
2023-10-10 11:22:41.159494,157.6163483139888,160.365131381863,155.71705950322794,157.88437703903244,2754453
2023-10-11 11:22:41.159494,159.4255112773279,160.96889009106036,149.41651145853334,159.5455971965895,1342614
2023-10-12 11:22:41.159494,161.6682045449424,164.9717937185741,160.9686766957794,162.45036597696688,2379624
2023-10-13 11:22:41.159494,160.90214947006078,165.9549733044347,157.56344162736434,161.5174891952075,4869193
2023-10-16 11:22:41.159494,160.9640285794477,164.34088783543146,157.53855458761558,160.23625253859626,4122801
2023-10-17 11:22:41.159494,157.54131234455824,164.33888987017954,157.8372373956213,160.35424323601086,1777712
2023-10-18 11:22:41.159494,165.77257451172946,164.89994084162794,162.07148208170096,163.60275667893424,3421965
2023-10-19 11:22:41.159494,169.82701391498983,170.42671506730747,163.5233009851109,167.6671077553359,1535079
2023-10-20 11:22:41.159494,168.2380814875084,170.14966402831527,166.4051466494994,167.62686968434113,3358386
