Date,Open,High,Low,Close,Volume
2023-07-31 11:22:41.282229,149.09291281242912,151.9234814825785,146.86928758253148,148.34881237296366,2870176
2023-08-01 11:22:41.282229,151.37573891346292,153.39922473386366,149.16405975906994,151.98121386860424,4734806
2023-08-02 11:22:41.282229,150.96746402296446,152.66081804469854,150.8194697698308,152.12302978955455,2122432
2023-08-03 11:22:41.282229,150.22182465387226,152.97449948807682,148.74777593239023,150.98403273384616,2328012
2023-08-04 11:22:41.282229,148.4327036908365,153.0686593373365,149.52600384694452,150.42579031414564,1167981
2023-08-07 11:22:41.282229,153.26252755702683,151.709928370723,148.28939807596316,150.655405172938,2394747
2023-08-08 11:22:41.282229,154.52656269823692,154.10489759120512,153.28960427387318,153.51766438928504,1776072
2023-08-09 11:22:41.282229,154.09990351350132,153.47149996464387,151.76190298012264,153.1504517191531,4275970
2023-08-10 11:22:41.282229,157.03309578093362,156.025641616437,154.50764021359174,155.3765549955346,3935060
2023-08-11 11:22:41.282229,156.2316696920126,158.56323859956316,152.1373016512905,154.89122563927387,4311600
2023-08-14 11:22:41.282229,152.93507790630932,157.18896224726367,151.28312452915185,153.84319061704613,3001357
2023-08-15 11:22:41.282229,149.16394264505973,152.84479514636124,141.91340454506377,149.86331259003842,4748806
2023-08-16 11:22:41.282229,147.36687612734644,151.1952371640881,147.87391368043808,148.62823853816715,2024810
2023-08-17 11:22:41.282229,152.36846406889825,152.280455326215,149.4716415378427,150.58798591252526,4369383
2023-08-18 11:22:41.282229,151.51391581826664,155.1536464834908,151.23232000809227,152.2169038588069,2535648
2023-08-21 11:22:41.282229,152.9463178629804,152.64278947235547,150.60400949475897,151.2909558401354,1490442
2023-08-22 11:22:41.282229,153.33398754516162,153.87691580205274,149.41321418167558,152.1847977947941,4039149
2023-08-23 11:22:41.282229,150.93046520066022,150.55919983793987,146.51987174213943,149.92495590300663,3192081
2023-08-24 11:22:41.282229,148.19868110781866,151.30877812700243,145.8251638660373,149.69519881564253,1288480
2023-08-25 11:22:41.282229,155.58445473729222,159.2066312584684,151.61052899938596,153.73286826838648,2307694
2023-08-28 11:22:41.282229,150.86068914970204,155.26866269298213,147.82441574304346,150.98533043598917,1439455
2023-08-29 11:22:41.282229,151.61788976211625,154.56604737442268,152.52263981124858,152.57683279671366,4770892
2023-08-30 11:22:41.282229,151.19925453256195,152.792286388469,150.656785870998,151.68850273647894,4174673
2023-08-31 11:22:41.282229,152.86934379785964,155.5470599294442,152.00963560543826,154.1069297125771,3499880
2023-09-01 11:22:41.282229,152.87155964105213,160.9948082259639,150.62074053173046,152.7085705099373,2368700
2023-09-04 11:22:41.282229,148.94737401308666,151.69125224861497,142.53448687856852,150.551374404932,2544735
2023-09-05 11:22:41.282229,147.61187050172612,151.85008834400207,145.56925126014565,147.83868998981458,3450877
2023-09-06 11:22:41.282229,146.67541511018342,150.18055630144636,144.44987027072702,146.3614847269895,2416844
2023-09-07 11:22:41.282229,142.9238539631684,147.61911976891793,144.57721507151098,144.83969211700355,3238910
2023-09-08 11:22:41.282229,141.92635737925906,148.10775928572275,141.29442704428726,143.0867616312135,2716625
2023-09-11 11:22:41.282229,140.04504221893902,147.2988159552372,138.95545016857358,141.30748639355872,2654608
2023-09-12 11:22:41.282229,141.60719314672244,142.67722285297458,140.91296132248527,142.31988189325423,4510276
2023-09-13 11:22:41.282229,142.46746309876144,145.85312923835832,142.07983653377232,142.52139032256753,1361703
2023-09-14 11:22:41.282229,138.29559515448935,145.90589251160137,141.60340018125552,141.93264656133906,4609476
2023-09-15 11:22:41.282229,143.16966344937816,147.75217202968,138.098954640447,142.4913106806813,3345185
2023-09-18 11:22:41.282229,145.53904536119677,145.1111025375504,141.4149828098621,144.41442631024057,2415759
2023-09-19 11:22:41.282229,147.21010418033111,147.65326699563494,145.5457698382964,145.5989243984002,4248653
2023-09-20 11:22:41.282229,146.33848861672163,146.16583174131048,144.90825296156092,145.13240765437166,1145961
2023-09-21 11:22:41.282229,143.26883091630745,143.4851561833976,138.22345490216426,142.7439090851582,1211720
2023-09-22 11:22:41.282229,139.37022074834866,144.95874028749537,137.12068945401566,140.83538557405765,2142841
2023-09-25 11:22:41.282229,140.0247082490289,141.4321415212778,138.94337904288483,140.3528732025578,1165723
2023-09-26 11:22:41.282229,139.66971905704256,140.5280780337972,138.14276145200873,138.59736862148412,1681071
2023-09-27 11:22:41.282229,135.8454913254798,136.28335458299847,132.16378467239232,135.64776153423102,1446730
2023-09-28 11:22:41.282229,136.9550502983344,141.21816678303915,130.28801589199537,135.54317453332698,3419362
2023-09-29 11:22:41.282229,139.97603831305702,139.47754780287855,136.95791104203852,137.33654427402243,2015490
2023-10-02 11:22:41.282229,135.92375845353143,137.4913624085751,135.8450658859816,136.52830307594056,1356400
2023-10-03 11:22:41.282229,135.21968524197075,138.7210428503805,130.73670628101223,136.1438857964103,1225015
2023-10-04 11:22:41.282229,132.90348800356315,136.12109346008722,126.48237409744668,132.45033550214637,3381673
2023-10-05 11:22:41.282229,134.78847518852442,139.18371512371567,133.5524919520304,133.65766249025455,4296890
2023-10-06 11:22:41.282229,131.9734293929838,133.08202759201936,126.8094121878142,130.41659848085644,4245520
2023-10-09 11:22:41.282229,131.6448994383123,133.7546347620111,130.14256367541884,132.42579240492407,3018453
2023-10-10 11:22:41.282229,133.8395013142066,134.19892551814874,127.922565556668,133.57836914222662,4869797
2023-10-11 11:22:41.282229,137.07695999210787,135.7887209083367,130.853531606179,134.96405154150986,1241336
2023-10-12 11:22:41.282229,131.28023504534423,132.0798948827456,128.19961606405084,131.43352467088218,1658397
2023-10-13 11:22:41.282229,132.29325041174894,134.57246867387354,126.93945616760577,133.68065347845612,1911108
2023-10-16 11:22:41.282229,136.79894353819353,136.46004115167256,133.359864774011,134.98084239684854,2760079
2023-10-17 11:22:41.282229,134.49625747542058,139.50014409525372,131.8176687223525,135.9115212588511,4152225
2023-10-18 11:22:41.282229,131.10841897096975,133.57956300271996,131.0998659138205,131.35517147860887,4433395
2023-10-19 11:22:41.282229,131.20397859569619,131.6801522157467,126.65260953036737,130.3146340858346,3686273
2023-10-20 11:22:41.282229,125.5789348015363,128.38983877632816,126.16310778372426,127.63997939691762,1251700
2023-10-23 11:22:41.282229,126.19599824951528,129.66740786276395,124.84105763934159,127.17913036245203,1182036
2023-10-24 11:22:41.282229,125.80735117196718,125.33687102248425,123.22762461965976,124.90173695805693,1649538
2023-10-25 11:22:41.282229,118.66171852589314,122.81791890087061,119.89062466797955,121.78258356530172,2215261
2023-10-26 11:22:41.282229,122.40967119825487,122.60277822598891,117.47508018222148,121.6374008017823,1108182
2023-10-27 11:22:41.282229,120.0733073822491,125.15200510581083,119.80044485351016,121.97189130508181,1805088
2023-10-30 11:22:41.282229,119.58522840975456,118.890986753137,118.17822525654623,118.52523101101943,4464323
2023-10-31 11:22:41.282229,120.22270417771296,122.21771871126933,115.58946364601596,119.71626775005437,1849581
2023-11-01 11:22:41.282229,123.80511380200682,126.22547788653115,121.73243296101863,123.99931835524758,1688818
2023-11-02 11:22:41.282229,120.84869422163725,120.55395653913288,117.3603951316279,119.47719571474323,1828327
2023-11-03 11:22:41.282229,116.67200689462639,120.66746333062996,114.36059599620097,117.21469050096367,3005885
2023-11-06 11:22:41.282229,121.10265203823533,120.70498694138392,118.38290316802674,119.33972005980777,4425819
2023-11-07 11:22:41.282229,123.50243854612138,127.23959451290987,121.00321825918567,123.15371919746366,2500423
2023-11-08 11:22:41.282229,121.4496418418516,124.47202766697356,119.53599125131221,121.11653303496378,1465449
2023-11-09 11:22:41.282229,122.20522317108531,124.96065878253712,120.46581308317407,121.89994375698666,3029926
2023-11-10 11:22:41.282229,119.89072475390145,121.33470610498253,118.07080557511618,120.57409571189987,4000754
2023-11-13 11:22:41.282229,119.08452331231476,119.0657921137821,117.16360686165,118.24040871259939,1247836
2023-11-14 11:22:41.282229,121.79099608626818,126.92186629359145,118.35767000869171,121.54581698908562,3722662
2023-11-15 11:22:41.282229,119.65851933978648,118.6082762773555,117.35556296207646,117.55907014533251,3735278
2023-11-16 11:22:41.282229,119.34610194113172,120.59230295631185,115.91957944035865,117.36555602796422,3740809
2023-11-17 11:22:41.282229,113.86465985261727,120.96061936477801,114.43720904958946,115.24354340452322,1470195
2023-11-20 11:22:41.282229,117.91048631795206,117.7170480409428,116.4064459569502,117.27887009141918,3958611
2023-11-21 11:22:41.282229,118.3769998576543,119.87074543492182,116.27210601691185,118.53348064756396,4172609
2023-11-22 11:22:41.282229,120.40218255473062,124.00606031443537,117.8592588512675,119.57543505100713,2687259
2023-11-23 11:22:41.282229,122.06629392953492,125.84833405298876,119.90444979185592,121.19548015595278,4778273
2023-11-24 11:22:41.282229,120.57516395150988,123.97712985802278,120.7748381500483,121.14230570384537,4599567
2023-11-27 11:22:41.282229,122.932478337183,124.9311599937989,118.67269246332862,122.55120242559109,2425932
2023-11-28 11:22:41.282229,124.69488297846875,126.45188975816485,119.08143244308353,125.04845852943228,4762101
2023-11-29 11:22:41.282229,124.33574791171694,125.66948306177237,122.1007155947098,124.00365657386268,4043325
2023-11-30 11:22:41.282229,124.37783093089324,125.26978269316108,121.92145758928257,123.48908064798954,4476475
2023-12-01 11:22:41.282229,125.99407733701119,127.13475107725056,123.15337117608821,127.09581471718049,2471272
2023-12-04 11:22:41.282229,124.51924854858038,128.22088066324596,123.42481874643492,125.5238210804052,2586459
2023-12-05 11:22:41.282229,127.97362203594854,129.19349565195125,124.60177405261254,126.14317845907371,3066760
2023-12-06 11:22:41.282229,124.09137352196412,122.84447394834869,121.43266211363282,122.7035194322652,4912292
2023-12-07 11:22:41.282229,118.35191758188441,119.9816237346994,116.81900927722937,118.3889492394089,2440420
2023-12-08 11:22:41.282229,118.5949785927419,117.94853208504962,116.20428280260812,117.37517524421413,3788624
2023-12-11 11:22:41.282229,119.41203393989251,121.99595471340079,118.75454298994217,118.9483494567083,3045837
2023-12-12 11:22:41.282229,118.53397391122955,119.8241862439503,116.75582560189827,117.67183949522008,2060520
2023-12-13 11:22:41.282229,121.73239846482018,119.48159445386862,118.2966030391864,119.04217292189422,2087344
2023-12-14 11:22:41.282229,119.99809718269181,119.52330228656622,114.3368178683629,118.12467066332226,2958447
2023-12-15 11:22:41.282229,118.5189248599716,119.2395007539254,117.36644941249054,118.31197102002231,3225832
2023-12-18 11:22:41.282229,118.14682025245878,119.15402905079917,115.22788088617524,117.74731061399899,1297774
2023-12-19 11:22:41.282229,116.44675636586852,119.14959087766977,116.32855783369102,116.49529217694584,4276935
2023-12-20 11:22:41.282229,117.72090957326537,118.65152387816426,114.68277339820914,116.34654469803054,4427986
2023-12-21 11:22:41.282229,120.0823125074644,120.55058644380952,120.15681781783377,120.30665265296743,1194402
2023-12-22 11:22:41.282229,120.92704809032243,125.9996134680908,118.07122410821745,119.54836594849108,1530211
2023-12-25 11:22:41.282229,117.6122536196465,119.46630234538438,118.71613997781034,119.00615361786663,1467087
2023-12-26 11:22:41.282229,114.93904860599861,116.81063705193205,113.91927518517399,114.31912875216653,3597811
2023-12-27 11:22:41.282229,112.9310666870022,115.6697098180756,111.05938081327766,113.43701275395341,4255558
2023-12-28 11:22:41.282229,111.52549740187118,115.15307329804087,110.01807821081064,112.72184626896306,1338887
2023-12-29 11:22:41.282229,113.60849997081034,118.2060657195955,112.43721774404008,113.87767049585467,4527921
2024-01-01 11:22:41.282229,115.76819454498745,115.19880001315545,110.77605375390665,113.38262872717755,1723300
2024-01-02 11:22:41.282229,112.23135441007234,111.4353813439495,108.9880490119745,111.03565575933878,2982195
2024-01-03 11:22:41.282229,103.71046822197555,107.73519078521782,106.36541811833025,106.81350969163225,1212551
2024-01-04 11:22:41.282229,103.48822935191032,105.62669734804024,103.66667804494065,105.425672625186,2498266
2024-01-05 11:22:41.282229,104.27588282813846,107.74546000368083,101.07906509411522,105.00925289565029,3140752
2024-01-08 11:22:41.282229,105.14521509581532,105.19944300281276,100.84054104384988,104.21115688780318,2769210
2024-01-09 11:22:41.282229,104.27469697282488,104.94659934348762,102.53220616922684,103.76539555609983,2449832
2024-01-10 11:22:41.282229,104.78254899886004,106.59462392676382,101.16159370657132,104.89777024029812,2407992
2024-01-11 11:22:41.282229,106.16171844578831,107.25303828332711,106.03584368400439,106.32201091916534,3633666
2024-01-12 11:22:41.282229,112.35776346445564,116.54977222703263,109.60900025777863,110.40898729552197,1620501
2024-01-15 11:22:41.282229,106.88486869611825,108.72362629881889,106.31386025188466,107.85225771072693,4142988
