Date,Open,High,Low,Close,Volume
2023-07-31 11:22:41.185296,147.84338837752387,149.9361797592568,148.44897639372056,148.97845384244246,2228463
2023-08-01 11:22:41.185296,148.05675916373207,148.6524150215707,147.24194956495478,148.2840149569482,2311961
2023-08-02 11:22:41.185296,149.39218455670905,150.7115736256245,146.30479543268913,149.17902816756364,3824873
2023-08-03 11:22:41.185296,148.7664244747326,149.1118016307891,148.2160717194505,148.866636619321,1656851
2023-08-04 11:22:41.185296,145.05438072748,149.49754303014532,143.52581398744618,144.8022780701099,4178678
2023-08-07 11:22:41.185296,143.1249576374397,145.2425335733063,139.91858219689829,143.69402006145955,1019397
2023-08-08 11:22:41.185296,140.43942595847614,143.26141932764705,136.26993722476192,139.99384799824432,3962622
2023-08-09 11:22:41.185296,143.86812511727004,144.63542299005113,139.13519409926587,140.4504842155352,2202445
2023-08-10 11:22:41.185296,136.65656664931356,140.22552090236348,133.56373219164138,136.75360273411354,3089538
2023-08-11 11:22:41.185296,137.54243784183103,140.11593072971564,138.227795720007,139.6688906233118,3221683
2023-08-14 11:22:41.185296,139.50902370685967,140.93039981142906,135.72243834324854,138.76533626816408,4297586
2023-08-15 11:22:41.185296,140.52000136815707,142.2768172662207,136.59645615838392,140.83548059545495,1234243
2023-08-16 11:22:41.185296,142.4588863764219,144.72578176249067,139.4809962354433,141.99293791549223,4419668
2023-08-17 11:22:41.185296,145.01236763098058,147.2880026376977,144.09402202170745,144.27772768121466,1322159
2023-08-18 11:22:41.185296,143.2284520452446,148.06839160170284,140.84128738756368,145.8823517540294,1283434
2023-08-21 11:22:41.185296,147.91160918289148,149.2815501990195,145.89168104843176,146.77085876171617,1908705
2023-08-22 11:22:41.185296,147.75660466530712,150.02394563894853,147.01251951188812,148.88296962913807,1596914
2023-08-23 11:22:41.185296,150.97915848683,150.6277233830983,147.62861367335967,150.0029471236183,2496581
2023-08-24 11:22:41.185296,149.86669113667566,153.75635690213676,149.00954931876686,149.60967763244923,2776107
2023-08-25 11:22:41.185296,155.5047107275717,156.07112869753138,154.291191901735,154.90092739942116,1647049
2023-08-28 11:22:41.185296,153.42654186505322,157.9004334550172,151.46808499245486,152.34417269242658,2014215
2023-08-29 11:22:41.185296,151.04674751730624,155.92158102035438,151.4497133659377,151.89420077278936,2153275
2023-08-30 11:22:41.185296,150.18219271919335,154.18547499983,151.35771482202705,152.36897623694347,1316623
